,0,1
2139,41,4
2140,9,2
2141,1,3
2142,7,4
2143,10,5
2144,104,5
2145,57,4
2146,36,5
2147,59,4
2148,48,2
2149,61,3
2150,139,4
2151,36,5
2152,307,5
2153,71,4
2154,1,4
2155,28,3
2156,29,5
2157,62,3
2158,1,5
2159,1,4
2160,1,5
2161,27,5
2162,99,4
2163,28,4
2164,3,5
2165,13,5
2166,58,5
2167,91,5
2168,13,5
2169,84,3
2170,9,5
2171,13,5
2172,27,4
2173,91,4
2174,98,5
2175,18,1
2176,121,4
2177,59,5
2178,47,4
2179,8,3
2180,4,5
2181,9,5
2182,1,4
2183,1,5
2184,8,5
2185,7,3
2186,62,5
2187,84,5
2188,110,3
2189,59,5
2190,91,4
2191,15,4
2192,31,5
2193,52,4
2194,71,5
2195,67,4
2196,135,2
2197,124,5
2198,136,5
2199,22,5
2200,7,3
2201,16,5
2202,1,5
2203,52,5
2204,198,4
2205,71,5
2206,36,5
2207,33,4
2208,1,4
2209,12,5
2210,22,5
2211,27,5
2212,1,3
2213,19,4
2214,7,3
2215,17,4
2216,1,5
2217,2,5
2218,4,3
2219,168,5
2220,10,5
2221,96,4
2222,81,5
2223,5,1
2224,184,3
2225,11,4
2226,36,4
2227,1575,4
2228,56,5
2229,3,2
2230,1,5
2231,16,5
2232,62,5
2233,18,4
2234,7,4
2235,1,5
2236,17,1
2237,23,4
2238,59,5
2239,91,4
2240,22,5
2241,2,4
2242,79,5
2243,131,5
2244,13,4
2245,5,5
2246,12,2
2247,1,5
2248,30,5
2249,123,5
2250,8,3
2251,80,4
2252,6,3
2253,6,5
2254,87,5
2255,87,5
2256,26,5
2257,81,3
2258,60,5
2259,60,2
2260,79,5
2261,6,4
2262,33,4
2263,39,4
2264,151,3
2265,8,4
2266,17,4
2267,1,1
2268,71,5
2269,116,3
2270,91,5
2271,9,5
2272,21,2
2273,18,4
2274,137,4
2275,60,3
2276,29,5
2277,79,4
2278,78,4
2279,80,5
2280,61,5
2281,57,4
2282,26,2
2283,15,5
2284,8,5
2285,91,4
2286,3,5
2287,99,3
2288,12,2
2289,224,4
2290,1,5
2291,2,5
2292,102,4
2293,15,5
2294,2,5
2295,86,4
2296,8,5
2297,63,4
2298,4,4
2299,24,5
2300,17,5
2301,1,5
2302,3,5
2303,22,5
2304,72,4
2305,13,5
2306,18,3
2307,58,5
2308,16,5
2309,1,4
2310,86,1
2311,54,4
2312,130,4
2313,182,5
2314,42,4
2315,30,5
2316,35,5
2317,1,5
2318,1,3
2319,82,4
2320,67,1
2321,7,4
2322,32,1
2323,43,3
2324,47,4
2325,68,5
2326,15,3
2327,1,4
2328,188,4
2329,91,5
2330,65,5
2331,358,4
2332,24,5
2333,1,4
2334,81,5
2335,69,3
2336,62,5
2337,1218,5
2338,22,3
2339,10,2
2340,50,2
2341,30,5
2342,24,5
2343,2,4
2344,3,5
2345,17,5
2346,22,3
2347,12,5
2348,43,4
2349,22,4
2350,75,5
2351,88,4
2352,75,3
2353,13,5
2354,7,5
2355,102,5
2356,136,5
2357,27,5
2358,21,5
2359,121,2
2360,153,5
2361,77,3
2362,3,4
2363,1,5
2364,119,5
2365,21,5
2366,28,5
2367,48,5
2368,13,5
2369,89,5
2370,2,4
2371,189,4
2372,10,1
2373,20,3
2374,107,5
2375,92,4
2376,40,3
2377,419,5
2378,64,5
2379,5,1
2380,188,1
2381,11,5
2382,15,5
2383,72,5
2384,174,5
2385,25,4
2386,30,5
2387,5,4
2388,40,4
2389,178,5
2390,52,2
2391,2,2
2392,127,4
2393,8,4
2394,45,5
2395,10,4
2396,2,5
2397,86,5
2398,20,4
2399,2,5
2400,2,5
2401,285,5
2402,23,4
2403,24,4
2404,32,4
2405,2,5
2406,296,5
2407,57,2
2408,16,4
2409,221,4
2410,85,5
2411,64,4
2412,2,4
2413,10,5
2414,14,4
2415,78,5
2416,120,2
2417,194,5
2418,31,5
2419,239,3
2420,18,5
2421,91,5
2422,46,5
2423,11,5
2424,12,4
2425,172,4
2426,12,5
2427,12,5
2428,2,4
2429,20,4
2430,6,5
2431,4,2
2432,23,4
2433,2,5
2434,21,4
2435,9,5
2436,56,5
2437,22,3
2438,47,3
2439,34,4
2440,2,2
2441,2,5
2442,23,5
2443,49,5
2444,24,5
2445,29,5
2446,17,3
2447,8,3
2448,131,4
2449,2,4
2450,2,1
2451,41,4
2452,3,4
2453,112,5
2454,70,5
2455,24,5
2456,73,5
2457,2,5
2458,164,5
2459,66,5
2460,25,5
2461,194,5
2462,2,5
2463,2,4
2464,32,5
2465,38,3
2466,414,5
2467,45,4
2468,26,4
2469,85,4
2470,12,2
2471,2,2
2472,85,3
2473,84,5
2474,130,4
2475,14,5
2476,62,5
2477,43,3
2478,8,4
2479,2,5
2480,2,4
2481,13,2
2482,36,5
2483,41,5
2484,23,4
2485,79,4
2486,11,5
2487,45,5
2488,84,4
2489,12,3
2490,2,4
2491,72,3
2492,6,5
2493,17,5
2494,19,1
2495,12,4
2496,31,5
2497,89,5
2498,131,2
2499,266,4
2500,15,4
2501,6,5
2502,71,3
2503,117,5
2504,42,3
2505,5,5
2506,6,5
2507,2,4
2508,90,4
2509,87,4
2510,59,5
2511,6,5
2512,768,4
2513,304,5
2514,405,4
2515,542,5
2516,24,3
2517,75,5
2518,2,5
2519,238,4
2520,134,5
2521,57,5
2522,155,4
2523,19,5
2524,2,5
2525,117,5
2526,9,4
2527,9,5
2528,91,4
2529,41,5
2530,91,5
2531,91,5
2532,87,5
2533,208,5
2534,23,3
2535,287,4
2536,14,5
2537,54,5
2538,24,5
2539,2,5
2540,66,5
2541,18,2
2542,3,5
2543,24,5
2544,34,4
2545,9,4
2546,28,5
2547,21,4
2548,56,3
2549,9,4
2550,6,4
2551,38,5
2552,40,3
2553,72,4
2554,3,3
2555,101,5
2556,134,5
2557,5,5
2558,4,5
2559,149,1
2560,3,3
2561,7,4
2562,97,5
2563,105,2
2564,3,4
2565,59,3
2566,11,5
2567,133,3
2568,54,5
2569,91,5
2570,54,5
2571,76,1
2572,77,4
2573,3,5
2574,16,3
2575,8,5
2576,3,2
2577,3,4
2578,101,2
2579,3,5
2580,3,4
2581,48,5
2582,77,4
2583,3,4
2584,102,5
2585,64,5
2586,82,5
2587,45,1
2588,18,4
2589,125,4
2590,125,2
2591,59,5
2592,12,4
2593,16,4
2594,62,5
2595,11,5
2596,11,5
2597,11,5
2598,11,3
2599,11,5
2600,253,3
2601,11,5
2602,11,3
2603,6,5
2604,196,5
2605,3,1
2606,14,2
2607,41,2
2608,76,4
2609,4,5
2610,49,5
2611,59,3
2612,3,5
2613,300,2
2614,57,4
2615,32,4
2616,14,5
2617,5,5
2618,82,4
2619,36,2
2620,16,5
2621,78,5
2622,75,5
2623,11,4
2624,15,5
2625,31,4
2626,12,4
2627,3,3
2628,15,5
2629,60,5
2630,21,3
2631,21,3
2632,76,5
2633,16,4
2634,6,5
2635,16,1
2636,88,4
2637,57,2
2638,312,4
2639,33,5
2640,25,3
2641,16,5
2642,76,2
2643,20,5
2644,81,5
2645,16,4
2646,9,3
2647,20,4
2648,44,5
2649,3,5
2650,3,2
2651,47,5
2652,3,5
2653,33,5
2654,27,4
2655,6,4
2656,61,5
2657,143,3
2658,4,5
2659,65,5
2660,69,5
2661,5,5
2662,61,4
2663,5,4
2664,159,4
2665,126,4
2666,4,3
2667,923,5
2668,127,4
2669,142,5
2670,33,5
2671,16,5
2672,38,3
2673,214,1
2674,235,5
2675,18,5
2676,4,5
2677,96,5
2678,57,5
2679,57,5
2680,77,4
2681,11,3
2682,6,3
2683,24,5
2684,24,4
2685,4,5
2686,23,5
2687,25,1
2688,4,3
2689,4,5
2690,11,5
2691,8,3
2692,4,5
2693,65,5
2694,29,5
2695,14,5
2696,91,5
2697,67,5
2698,20,4
2699,4,5
2700,8,5
2701,84,5
2702,88,5
2703,98,5
2704,383,4
2705,82,4
2706,4,4
2707,101,5
2708,34,2
2709,46,3
2710,91,3
2711,8,5
2712,70,4
2713,10,3
2714,16,4
2715,49,2
2716,27,5
2717,24,4
2718,35,2
2719,50,4
2720,7,5
2721,6,5
2722,61,2
2723,4,5
2724,4,5
2725,10,2
2726,112,4
2727,79,5
2728,4,4
2729,4,3
2730,211,3
2731,33,2
2732,5,3
2733,148,5
2734,62,4
2735,5,3
2736,130,5
2737,34,5
2738,21,3
2739,73,5
2740,59,3
2741,80,4
2742,183,3
2743,92,5
2744,62,5
2745,52,4
2746,81,5
2747,20,5
2748,26,5
2749,38,4
2750,99,5
2751,60,4
2752,111,5
2753,63,5
2754,25,5
2755,78,5
2756,5,5
2757,26,5
2758,13,5
2759,48,4
2760,5,3
2761,85,5
2762,92,4
2763,5,5
2764,7,3
2765,24,4
2766,78,5
2767,17,5
2768,47,3
2769,6,5
2770,16,5
2771,11,5
2772,90,5
2773,24,5
2774,34,3
2775,12,5
2776,179,5
2777,89,5
2778,105,5
2779,20,4
2780,5,5
2781,12,4
2782,25,2
2783,21,4
2784,52,3
2785,61,4
2786,26,1
2787,62,5
2788,31,5
2789,81,5
2790,64,5
2791,5,5
2792,24,4
2793,63,5
2794,60,1
2795,152,2
2796,5,5
2797,89,5
2798,9,3
2799,52,1
2800,76,4
2801,16,5
2802,61,3
2803,82,5
2804,303,5
2805,58,4
2806,36,4
2807,13,5
2808,83,4
2809,15,4
2810,75,1
2811,23,5
2812,75,5
2813,121,2
2814,93,1
2815,6,5
2816,71,5
2817,6,4
2818,763,5
2819,230,5
2820,6,4
2821,9,4
2822,9,5
2823,72,5
2824,81,4
2825,26,4
2826,27,5
2827,6,5
2828,12,5
2829,12,5
2830,39,5
2831,6,5
2832,54,5
2833,14,5
2834,12,5
2835,62,5
2836,11,3
2837,75,2
2838,134,5
2839,7,4
2840,63,4
2841,20,4
2842,15,5
2843,91,5
2844,51,4
2845,6,2
2846,60,5
2847,6,4
2848,44,2
2849,68,4
2850,91,5
2851,11,5
2852,32,4
2853,8,4
2854,11,5
2855,40,5
2856,37,4
2857,29,5
2858,47,5
2859,8,2
2860,8,4
2861,34,5
2862,298,4
2863,6,4
2864,33,4
2865,7,5
2866,67,3
2867,211,4
2868,72,5
2869,77,5
2870,6,1
2871,22,5
2872,8,5
2873,51,4
2874,95,4
2875,25,4
2876,38,5
2877,64,5
2878,98,5
2879,14,5
2880,64,3
2881,35,5
2882,30,3
2883,78,2
2884,34,4
2885,85,5
2886,105,4
2887,78,2
2888,23,4
2889,7,3
2890,98,5
2891,20,4
2892,155,4
2893,22,5
2894,39,4
2895,47,2
2896,68,5
2897,10,5
2898,17,4
2899,31,4
2900,243,5
2901,22,1
2902,21,5
2903,64,2
2904,253,2
2905,7,4
2906,13,5
2907,99,5
2908,60,5
2909,7,2
2910,89,5
2911,7,3
2912,7,5
2913,160,3
2914,70,5
2915,61,5
2916,43,5
2917,15,4
2918,14,3
2919,10,4
2920,81,5
2921,38,5
2922,58,5
2923,13,4
2924,64,5
2925,91,5
2926,7,3
2927,81,5
2928,84,5
2929,127,5
2930,105,5
2931,142,5
2932,39,2
2933,78,4
2934,181,5
2935,129,5
2936,139,5
2937,18,4
2938,116,5
2939,16,5
2940,8,1
2941,8,5
2942,8,5
2943,57,5
2944,34,5
2945,18,4
2946,8,3
2947,55,5
2948,8,5
2949,153,5
2950,11,5
2951,301,5
2952,90,4
2953,11,5
2954,134,4
2955,11,4
2956,8,4
2957,302,5
2958,406,3
2959,8,5
2960,36,4
2961,58,4
2962,64,5
2963,284,5
2964,77,5
2965,61,5
2966,173,5
2967,29,3
2968,34,5
2969,9,4
2970,102,4
2971,10,3
2972,9,5
2973,9,4
2974,92,4
2975,30,5
2976,274,5
2977,84,4
2978,21,5
2979,18,2
2980,77,5
2981,91,5
2982,9,5
2983,9,4
2984,222,4
2985,49,4
2986,37,5
2987,85,5
2988,93,5
2989,107,5
2990,109,5
2991,9,2
2992,9,5
2993,44,5
2994,57,5
2995,204,4
2996,436,5
2997,62,4
2998,54,5
2999,12,5
3000,31,4
3001,13,3
3002,153,4
3003,16,5
3004,10,3
3005,51,5
3006,10,4
3007,11,5
3008,103,5
3009,258,3
3010,96,4
3011,57,5
3012,10,5
3013,10,3
3014,20,5
3015,37,4
3016,231,5
3017,17,5
3018,10,1
3019,209,4
3020,110,5
3021,63,3
3022,53,3
3023,10,2
3024,87,4
3025,90,4
3026,23,5
3027,96,5
3028,74,2
3029,15,5
3030,42,3
3031,87,2
3032,88,5
3033,28,3
3034,166,5
3035,26,4
3036,77,2
3037,43,5
3038,89,3
3039,413,5
3040,86,5
3041,88,3
3042,202,4
3043,12,5
3044,80,3
3045,77,5
3046,77,5
3047,86,4
3048,30,5
3049,11,5
3050,62,5
3051,125,5
3052,16,5
3053,170,4
3054,11,5
3055,90,5
3056,91,5
3057,113,3
3058,14,4
3059,253,4
3060,87,5
3061,13,4
3062,41,4
3063,162,5
3064,13,5
3065,89,3
3066,18,2
3067,32,3
3068,1557,5
3069,11,5
3070,82,5
3071,66,5
3072,63,4
3073,55,5
3074,91,5
3075,13,3
3076,57,4
3077,67,4
3078,62,5
3079,84,3
3080,67,5
3081,99,5
3082,11,4
3083,36,2
3084,74,2
3085,129,5
3086,37,5
3087,27,1
3088,124,5
3089,18,4
3090,17,5
3091,41,1
3092,55,2
3093,12,2
3094,11,5
3095,13,5
3096,74,5
3097,11,4
3098,11,5
3099,11,4
3100,11,4
3101,11,5
3102,11,5
3103,11,5
3104,11,4
3105,87,5
3106,57,2
3107,57,2
3108,49,5
3109,109,4
3110,22,5
3111,159,3
3112,13,4
3113,63,3
3114,80,5
3115,16,4
3116,13,3
3117,15,4
3118,12,4
3119,222,3
3120,12,1
3121,12,5
3122,145,4
3123,12,5
3124,89,5
3125,16,5
3126,57,3
3127,48,5
3128,41,5
3129,12,3
3130,73,3
3131,12,3
3132,12,5
3133,97,3
3134,99,3
3135,89,5
3136,67,5
3137,47,5
3138,34,4
3139,379,5
3140,116,5
3141,42,4
3142,32,5
3143,63,5
3144,98,5
3145,129,5
3146,30,5
3147,12,5
3148,86,5
3149,63,4
3150,66,5
3151,12,5
3152,47,4
3153,93,4
3154,13,4
3155,226,5
3156,172,5
3157,1243,5
3158,37,5
3159,13,4
3160,50,5
3161,13,4
3162,13,3
3163,41,5
3164,389,1
3165,89,5
3166,17,5
3167,560,3
3168,67,5
3169,13,5
3170,29,5
3171,18,4
3172,49,5
3173,89,5
3174,20,5
3175,59,5
3176,14,3
3177,59,3
3178,17,5
3179,14,5
3180,56,2
3181,14,4
3182,67,4
3183,32,5
3184,14,3
3185,64,5
3186,98,3
3187,14,2
3188,97,4
3189,42,5
3190,246,5
3191,27,5
3192,31,4
3193,72,5
3194,15,5
3195,20,4
3196,74,4
3197,101,4
3198,121,5
3199,15,5
3200,201,4
3201,15,2
3202,275,5
3203,33,5
3204,50,4
3205,40,3
3206,68,5
3207,57,4
3208,67,3
3209,21,5
3210,15,3
3211,130,5
3212,49,4
3213,15,2
3214,39,4
3215,101,3
3216,123,5
3217,27,3
3218,118,3
3219,16,5
3220,77,4
3221,43,3
3222,19,5
3223,16,5
3224,20,4
3225,30,3
3226,16,5
3227,28,5
3228,56,4
3229,87,5
3230,16,4
3231,68,4
3232,16,1
3233,182,5
3234,76,4
3235,16,5
3236,187,3
3237,63,5
3238,16,5
3239,16,4
3240,65,4
3241,21,5
3242,81,2
3243,45,5
3244,18,4
3245,17,3
3246,20,3
3247,17,5
3248,23,4
3249,58,3
3250,85,5
3251,65,5
3252,17,4
3253,20,5
3254,68,4
3255,92,2
3256,17,5
3257,17,2
3258,17,5
3259,46,5
3260,17,5
3261,23,2
3262,216,4
3263,36,4
3264,30,3
3265,26,1
3266,53,4
3267,1883,1
3268,45,4
3269,37,5
3270,61,4
3271,94,2
3272,99,5
3273,80,5
3274,18,2
3275,50,3
3276,20,4
3277,189,1
3278,72,5
3279,21,5
3280,84,3
3281,18,5
3282,19,4
3283,57,5
3284,25,4
3285,65,5
3286,87,4
3287,121,5
3288,19,5
3289,19,3
3290,76,4
3291,27,5
3292,19,3
3293,19,4
3294,22,2
3295,33,5
3296,19,4
3297,80,5
3298,83,5
3299,24,4
3300,81,5
3301,87,5
3302,794,5
3303,77,5
3304,19,4
3305,62,4
3306,36,5
3307,59,5
3308,22,5
3309,60,5
3310,20,5
3311,144,1
3312,40,4
3313,60,4
3314,69,5
3315,24,2
3316,126,5
3317,53,5
3318,141,5
3319,77,4
3320,158,5
3321,20,5
3322,69,4
3323,89,1
3324,80,3
3325,120,5
3326,73,2
3327,26,4
3328,21,4
3329,37,5
3330,21,4
3331,21,5
3332,21,2
3333,21,5
3334,65,4
3335,91,4
3336,27,3
3337,22,4
3338,47,3
3339,60,4
3340,22,5
3341,22,5
3342,24,4
3343,234,4
3344,35,2
3345,82,5
3346,28,5
3347,22,2
3348,80,5
3349,156,5
3350,43,3
3351,22,2
3352,59,1
3353,85,3
3354,63,5
3355,22,4
3356,25,4
3357,68,5
3358,90,2
3359,36,4
3360,95,5
3361,23,5
3362,119,5
3363,23,4
3364,23,5
3365,23,5
3366,408,5
3367,42,2
3368,197,2
3369,23,4
3370,23,4
3371,57,1
3372,75,5
3373,84,5
3374,144,4
3375,111,5
3376,158,5
3377,24,5
3378,54,3
3379,141,5
3380,24,5
3381,92,4
3382,72,4
3383,24,1
3384,75,2
3385,25,5
3386,239,3
3387,578,4
3388,35,5
3389,42,5
3390,24,2
3391,130,4
3392,44,5
3393,24,4
3394,59,5
3395,148,5
3396,25,4
3397,91,5
3398,25,5
3399,44,4
3400,341,2
3401,25,1
3402,25,4
3403,71,4
3404,113,4
3405,94,3
3406,100,4
3407,186,4
3408,45,3
3409,25,4
3410,38,5
3411,104,4
3412,92,5
3413,59,3
3414,61,4
3415,36,1
3416,26,5
3417,26,4
3418,42,5
3419,26,2
3420,26,2
3421,118,5
3422,56,5
3423,61,5
3424,26,4
3425,86,5
3426,32,4
3427,66,4
3428,26,5
3429,27,5
3430,32,4
3431,114,5
3432,27,4
3433,84,1
3434,87,5
3435,107,5
3436,43,4
3437,91,5
3438,79,3
3439,32,4
3440,27,3
3441,27,5
3442,219,4
3443,60,4
3444,28,5
3445,33,4
3446,113,3
3447,82,4
3448,61,5
3449,35,5
3450,76,5
3451,61,5
3452,28,4
3453,38,5
3454,98,5
3455,81,3
3456,170,2
3457,41,3
3458,242,4
3459,104,5
3460,29,3
3461,29,5
3462,78,5
3463,36,4
3464,103,4
3465,85,3
3466,50,5
3467,69,3
3468,56,3
3469,37,4
3470,169,4
3471,87,5
3472,35,5
3473,29,4
3474,120,5
3475,29,4
3476,74,2
3477,88,3
3478,30,4
3479,30,5
3480,126,4
3481,30,5
3482,30,5
3483,30,4
3484,60,5
3485,79,3
3486,30,5
3487,31,5
3488,31,5
3489,53,3
3490,31,2
3491,181,5
3492,32,5
3493,31,4
3494,41,5
3495,31,4
3496,83,3
3497,67,5
3498,31,4
3499,272,5
3500,32,4
3501,83,5
3502,36,5
3503,51,3
3504,32,5
3505,59,5
3506,32,3
3507,32,5
3508,57,5
3509,227,5
3510,32,5
3511,67,5
3512,465,5
3513,35,5
3514,32,5
3515,32,5
3516,32,5
3517,32,5
3518,32,3
3519,32,4
3520,32,5
3521,32,4
3522,32,5
3523,32,5
3524,32,5
3525,32,5
3526,32,3
3527,32,5
3528,32,5
3529,32,3
3530,32,5
3531,32,4
3532,32,5
3533,32,5
3534,32,5
3535,32,4
3536,32,5
3537,32,5
3538,32,5
3539,32,5
3540,72,4
3541,33,4
3542,212,4
3543,81,5
3544,33,4
3545,79,5
3546,36,4
3547,88,5
3548,48,3
3549,33,2
3550,33,5
3551,62,4
3552,56,4
3553,74,4
3554,79,5
3555,42,5
3556,72,5
3557,65,5
3558,57,3
3559,34,4
3560,81,3
3561,94,5
3562,34,5
3563,45,4
3564,89,5
3565,60,4
3566,35,5
3567,49,5
3568,105,4
3569,35,5
3570,41,2
3571,79,5
3572,74,2
3573,151,3
3574,86,3
3575,118,4
3576,36,4
3577,36,4
3578,36,5
3579,52,4
3580,1737,4
3581,194,5
3582,215,5
3583,87,4
3584,61,5
3585,208,2
3586,111,5
3587,37,5
3588,37,5
3589,37,4
3590,57,5
3591,117,5
3592,40,3
3593,45,3
3594,37,5
3595,52,2
3596,44,5
3597,37,2
3598,67,1
3599,37,5
3600,41,4
3601,176,4
3602,37,4
3603,50,5
3604,54,5
3605,58,4
3606,53,5
3607,52,4
3608,53,2
3609,76,4
3610,137,2
3611,132,4
3612,62,2
3613,219,5
3614,76,5
3615,85,3
3616,61,3
3617,39,4
3618,40,5
3619,39,5
3620,39,4
3621,63,5
3622,39,5
3623,39,5
3624,66,3
3625,39,1
3626,49,4
3627,57,5
3628,97,5
3629,54,1
3630,44,1
3631,64,5
3632,40,4
3633,48,3
3634,54,5
3635,54,5
3636,75,5
3637,40,5
3638,40,5
3639,40,3
3640,40,5
3641,60,4
3642,40,4
3643,40,2
3644,64,5
3645,84,5
3646,40,3
3647,40,4
3648,42,5
3649,87,5
3650,78,5
3651,61,5
3652,69,1
3653,41,5
3654,89,5
3655,41,5
3656,57,5
3657,64,5
3658,134,3
3659,57,4
3660,85,5
3661,63,4
3662,60,5
3663,42,5
3664,42,3
3665,42,5
3666,42,5
3667,103,3
3668,47,5
3669,42,5
3670,42,5
3671,71,3
3672,66,5
3673,60,2
3674,61,3
3675,43,4
3676,67,4
3677,50,5
3678,79,5
3679,43,5
3680,94,3
3681,96,5
3682,43,4
3683,63,5
3684,56,3
3685,63,5
3686,91,4
3687,68,4
3688,51,5
3689,71,5
3690,44,5
3691,86,5
3692,44,4
3693,61,5
3694,46,5
3695,64,5
3696,45,5
3697,106,4
3698,56,5
3699,181,5
3700,61,4
3701,61,2
3702,73,4
3703,47,5
3704,46,2
3705,49,5
3706,69,5
3707,166,3
3708,256,4
3709,195,4
3710,83,4
3711,91,5
3712,87,4
3713,57,5
3714,55,4
3715,60,2
3716,60,4
3717,48,5
3718,141,5
3719,61,5
3720,47,5
3721,153,5
3722,81,5
3723,61,5
3724,137,5
3725,143,5
3726,72,4
3727,49,5
3728,85,4
3729,47,5
3730,49,5
3731,58,5
3732,196,4
3733,90,5
3734,51,1
3735,139,3
3736,48,5
3737,240,1
3738,122,5
3739,70,5
3740,55,4
3741,91,4
3742,66,2
3743,75,5
3744,48,5
3745,57,5
3746,49,4
3747,108,5
3748,54,5
3749,130,3
3750,64,4
3751,60,3
3752,78,5
3753,68,2
3754,49,4
3755,52,2
3756,50,4
3757,50,5
3758,50,1
3759,50,5
3760,50,5
3761,50,3
3762,62,4
3763,50,4
3764,89,5
3765,50,3
3766,61,4
3767,167,5
3768,58,5
3769,62,5
3770,88,4
3771,51,4
3772,110,3
3773,51,1
3774,85,5
3775,74,5
3776,141,5
3777,62,5
3778,115,5
3779,55,5
3780,57,1
3781,60,3
3782,62,5
3783,100,4
3784,59,5
3785,61,5
3786,58,3
3787,90,5
3788,53,4
3789,83,5
3790,79,5
3791,83,5
3792,197,1
3793,163,2
3794,73,1
3795,57,4
3796,57,5
3797,55,5
3798,98,4
3799,206,5
3800,65,5
3801,53,2
3802,59,3
3803,64,2
3804,62,5
3805,69,5
3806,57,5
3807,64,5
3808,53,4
3809,271,3
3810,55,2
3811,56,3
3812,136,3
3813,87,5
3814,59,5
3815,53,5
3816,55,5
3817,68,5
3818,54,3
3819,54,4
3820,54,5
3821,281,5
3822,68,4
3823,67,3
3824,58,5
3825,55,5
3826,57,3
3827,56,5
3828,55,1
3829,55,4
3830,64,5
3831,83,4
3832,55,5
3833,74,3
3834,55,5
3835,78,3
3836,56,2
3837,56,1
3838,56,4
3839,66,5
3840,58,3
3841,56,4
3842,78,4
3843,60,4
3844,87,5
3845,56,4
3846,56,2
3847,57,4
3848,68,4
3849,57,5
3850,57,2
3851,79,5
3852,57,5
3853,57,2
3854,57,2
3855,57,5
3856,57,2
3857,57,5
3858,57,2
3859,57,3
3860,176,5
3861,78,4
3862,57,4
3863,57,3
3864,57,5
3865,57,5
3866,57,2
3867,57,5
3868,57,5
3869,59,4
3870,180,4
3871,90,4
3872,57,5
3873,133,5
3874,88,5
3875,58,4
3876,340,3
3877,63,5
3878,58,4
3879,58,4
3880,58,4
3881,72,4
3882,58,5
3883,58,4
3884,58,1
3885,58,3
3886,58,5
3887,58,4
3888,58,4
3889,58,5
3890,58,4
3891,58,5
3892,61,5
3893,60,4
3894,67,5
3895,58,3
3896,58,2
3897,58,5
3898,88,3
3899,59,3
3900,59,5
3901,59,5
3902,59,2
3903,64,5
3904,59,5
3905,59,4
3906,59,5
3907,59,5
3908,59,5
3909,64,5
3910,59,5
3911,74,3
3912,59,4
3913,59,4
3914,59,5
3915,59,4
3916,59,5
3917,64,4
3918,66,5
3919,88,5
3920,60,4
3921,61,5
3922,60,5
3923,63,5
3924,62,4
3925,60,2
3926,60,5
3927,64,4
3928,61,3
3929,90,5
3930,60,2
3931,60,5
3932,61,2
3933,61,5
3934,61,5
3935,132,3
3936,61,5
3937,61,4
3938,61,5
3939,63,5
3940,61,5
3941,61,3
3942,89,5
3943,61,3
3944,61,4
3945,61,5
3946,61,3
3947,61,5
3948,202,5
3949,61,5
3950,61,3
3951,77,5
3952,61,4
3953,61,5
3954,61,4
3955,75,5
3956,114,4
3957,61,5
3958,61,4
3959,77,5
3960,62,5
3961,110,5
3962,90,4
3963,62,4
3964,109,5
3965,62,5
3966,62,3
3967,62,5
3968,65,5
3969,62,4
3970,62,4
3971,62,3
3972,62,4
3973,77,4
3974,86,3
3975,62,5
3976,75,5
3977,62,5
3978,185,3
3979,62,3
3980,99,4
3981,68,4
3982,91,5
3983,75,4
3984,63,5
3985,65,5
3986,65,3
3987,63,5
3988,84,5
3989,163,5
3990,124,5
3991,65,5
3992,81,3
3993,86,2
3994,149,5
3995,63,5
3996,63,5
3997,64,3
3998,64,5
3999,65,5
4000,64,4
4001,64,5
4002,64,3
4003,67,5
4004,64,4
4005,64,5
4006,64,4
4007,64,1
4008,64,3
4009,64,3
4010,239,2
4011,64,4
4012,64,4
4013,64,5
4014,65,4
4015,65,1
4016,65,5
4017,65,3
4018,65,3
4019,65,5
4020,65,5
4021,65,5
4022,216,5
4023,120,4
4024,65,4
4025,65,3
4026,65,3
4027,67,5
4028,65,5
4029,83,5
4030,66,3
4031,171,5
4032,69,5
4033,90,5
4034,66,4
4035,66,5
4036,89,5
4037,67,5
4038,122,3
4039,79,4
4040,67,5
4041,67,5
4042,121,5
4043,67,2
4044,67,5
4045,92,4
4046,67,4
4047,91,5
4048,68,5
4049,90,4
4050,178,4
4051,67,5
4052,77,4
4053,67,5
4054,107,4
4055,68,5
4056,68,4
4057,89,5
4058,68,5
4059,160,5
4060,69,3
4061,69,4
4062,69,1
4063,69,5
4064,81,5
4065,80,4
4066,155,2
4067,84,4
4068,159,3
4069,112,4
4070,100,4
4071,69,5
4072,83,4
4073,72,2
4074,70,3
4075,70,2
4076,70,5
4077,70,5
4078,91,3
4079,79,5
4080,70,3
4081,256,4
4082,78,5
4083,70,4
4084,278,5
4085,71,3
4086,71,4
4087,71,5
4088,71,3
4089,86,2
4090,71,4
4091,71,5
4092,71,5
4093,1554,5
4094,130,5
4095,77,4
4096,72,5
4097,85,3
4098,72,3
4099,72,4
4100,72,1
4101,73,4
4102,77,5
4103,73,5
4104,148,4
4105,73,5
4106,243,2
4107,73,4
4108,119,5
4109,74,4
4110,157,3
4111,82,2
4112,74,5
4113,74,5
4114,74,5
4115,199,5
4116,75,4
4117,75,2
4118,75,5
4119,75,5
4120,141,1
4121,75,5
4122,80,5
4123,75,5
4124,75,4
4125,196,5
4126,75,3
4127,90,5
4128,75,2
4129,75,2
4130,75,5
4131,75,5
4132,91,4
4133,76,5
4134,224,4
4135,76,5
4136,76,5
