,0,1,2,3,4
31509,Land Rover,Freelander,automatic,brown,395000
31510,Land Rover,Freelander,automatic,blue,285000
31511,Land Rover,Range Rover Evoque,automatic,black,179000
31512,Land Rover,Range Rover Sport,automatic,blue,52000
31513,Land Rover,Discovery,automatic,grey,290000
31514,Land Rover,Range Rover Evoque,automatic,red,141230
31515,Land Rover,Freelander,mechanical,green,225308
31516,Land Rover,Range Rover,automatic,black,190000
31517,Land Rover,Freelander,mechanical,grey,2500
31518,Land Rover,Discovery,automatic,blue,293000
31519,Land Rover,Defender,mechanical,green,230367
31520,Land Rover,Range Rover Sport,automatic,black,226000
31521,Land Rover,Range Rover,automatic,silver,222000
31522,Land Rover,Freelander,automatic,red,150
31523,Land Rover,Range Rover,automatic,black,210000
31524,Land Rover,Range Rover,automatic,black,400000
31525,Land Rover,Freelander,automatic,silver,160934
31526,Land Rover,Freelander,mechanical,red,131000
31527,Land Rover,Freelander,mechanical,black,9999
31528,Land Rover,Range Rover,automatic,black,170000
31529,Land Rover,Freelander,automatic,green,200000
31530,Land Rover,Freelander,mechanical,green,405000
31531,Land Rover,Freelander,automatic,silver,202777
31532,Land Rover,Discovery,automatic,grey,151000
31533,Land Rover,Range Rover,automatic,black,197000
31534,Land Rover,Range Rover Evoque,automatic,black,120500
31535,Land Rover,Range Rover Sport,automatic,black,280000
31536,Land Rover,Freelander,automatic,grey,220000
31537,Land Rover,Discovery,automatic,blue,162000
31538,Land Rover,Defender,mechanical,green,276000
31539,Land Rover,Range Rover,automatic,black,210000
31540,Land Rover,Range Rover Sport,automatic,black,306000
31541,Land Rover,Defender,mechanical,black,108000
31542,Land Rover,Range Rover,mechanical,yellow,60000
31543,Land Rover,Discovery,automatic,black,135000
31544,Land Rover,Freelander,automatic,white,182400
31545,Land Rover,Range Rover,automatic,black,145000
31546,Land Rover,Range Rover,automatic,brown,232000
31547,Land Rover,Range Rover Sport,automatic,white,91180
31548,Land Rover,Range Rover,mechanical,black,413450
31549,Land Rover,Range Rover Evoque,automatic,grey,112000
31550,Land Rover,Discovery,automatic,grey,21000
31551,Land Rover,Discovery,automatic,grey,21000
31552,Land Rover,Freelander,automatic,green,200000
31553,Land Rover,Range Rover,automatic,black,360000
31554,Land Rover,Range Rover Sport,automatic,black,186000
31555,Land Rover,Range Rover Sport,automatic,white,169000
31556,Land Rover,Range Rover,automatic,blue,270000
31557,Land Rover,Discovery,automatic,black,186000
31558,Land Rover,Range Rover Sport,automatic,white,61000
31559,Land Rover,Range Rover Sport,automatic,black,97000
31560,Land Rover,Range Rover,automatic,black,205000
31561,Land Rover,Discovery,automatic,black,192000
31562,Land Rover,Range Rover Sport,automatic,black,275000
31563,Land Rover,Freelander,automatic,black,250000
31564,Land Rover,Freelander,automatic,white,41000
31565,Land Rover,Range Rover Evoque,automatic,white,54000
31566,Land Rover,Discovery,mechanical,green,350000
31567,Land Rover,Freelander,automatic,silver,244000
31568,Land Rover,Range Rover Sport,automatic,black,220000
31569,Land Rover,Discovery,automatic,white,412000
31570,Land Rover,Range Rover Sport,automatic,black,211000
31571,Land Rover,Range Rover,automatic,black,195000
31572,Land Rover,Range Rover,automatic,black,217000
31573,Land Rover,Discovery,mechanical,green,409000
31574,Land Rover,Range Rover,automatic,green,200000
31575,Land Rover,Range Rover Sport,automatic,green,188268
31576,Land Rover,Range Rover Sport,automatic,brown,115000
31577,Land Rover,Range Rover Sport,automatic,black,260000
31578,Land Rover,Range Rover,automatic,blue,340000
31579,Land Rover,Range Rover Evoque,automatic,white,145000
31580,Land Rover,Discovery,automatic,black,144000
31581,Land Rover,Discovery,automatic,blue,216000
31582,Land Rover,Freelander,mechanical,green,140000
31583,Land Rover,Range Rover,automatic,black,240000
31584,Land Rover,Freelander,mechanical,green,140000
31585,Land Rover,Freelander,automatic,red,100000
31586,Land Rover,Freelander,automatic,blue,215000
31587,Land Rover,Freelander,automatic,blue,321869
31588,Land Rover,Freelander,mechanical,silver,207000
31589,Land Rover,Freelander,mechanical,green,286463
31590,Land Rover,Range Rover Sport,automatic,black,172000
31591,Land Rover,Range Rover,automatic,silver,305000
31592,Land Rover,Range Rover,automatic,other,309000
31593,Land Rover,Range Rover Sport,automatic,black,115000
31594,Land Rover,Range Rover Sport,automatic,brown,235000
31595,Land Rover,Freelander,mechanical,green,215652
31596,Land Rover,Range Rover,mechanical,black,187887
31597,Land Rover,Range Rover,automatic,grey,300000
31598,Land Rover,Range Rover Sport,automatic,grey,130000
31599,Land Rover,Discovery,automatic,black,251000
31600,Land Rover,Freelander,mechanical,green,140000
31601,Land Rover,Range Rover,automatic,black,201000
31602,Land Rover,Range Rover,automatic,black,290000
31603,Land Rover,Freelander,mechanical,green,183000
31604,Land Rover,Discovery,automatic,silver,159000
31605,Land Rover,Freelander,mechanical,black,278000
31606,Land Rover,Freelander,mechanical,grey,161140
31607,Land Rover,Discovery,automatic,grey,212500
31608,Land Rover,Freelander,mechanical,other,300000
31609,Land Rover,Range Rover Evoque,automatic,white,160000
31610,Land Rover,Range Rover Sport,automatic,black,165762
31611,Land Rover,Range Rover Sport,automatic,black,50000
31612,Land Rover,Freelander,automatic,red,212000
31613,Land Rover,Discovery,automatic,grey,320000
31614,Land Rover,Range Rover Evoque,automatic,red,7000
31615,Land Rover,Freelander,mechanical,blue,198000
31616,Land Rover,Range Rover Sport,automatic,silver,173000
31617,Land Rover,Range Rover Sport,automatic,black,229000
31618,Land Rover,Range Rover Evoque,automatic,white,150000
31619,Land Rover,Range Rover Sport,automatic,white,259000
31620,Land Rover,Range Rover,automatic,black,2500
31621,Land Rover,Range Rover Sport,automatic,black,294000
31622,Iveco,Daily,mechanical,white,400000
31623,Iveco,Daily,mechanical,white,520000
31624,Iveco,Daily,mechanical,white,200000
31625,Iveco,Daily,mechanical,white,650000
31626,Iveco,Daily,mechanical,white,350000
31627,Iveco,Daily,mechanical,blue,264000
31628,Iveco,Daily,mechanical,yellow,394300
31629,Iveco,Daily,mechanical,green,396000
31630,Iveco,Daily,mechanical,white,320000
31631,Iveco,Daily,mechanical,white,270000
31632,Iveco,Daily,mechanical,blue,452000
31633,Iveco,Daily,mechanical,white,350000
31634,Iveco,Daily,mechanical,white,542000
31635,Iveco,Daily,mechanical,yellow,600000
31636,Iveco,Daily,mechanical,yellow,650000
31637,Iveco,Daily,mechanical,white,157000
31638,Iveco,Daily,mechanical,white,356666
31639,Iveco,Daily,mechanical,white,750000
31640,Iveco,Daily,mechanical,white,500000
31641,Iveco,Daily,mechanical,yellow,650000
31642,Iveco,Daily,mechanical,blue,690000
31643,Iveco,Daily,mechanical,white,180000
31644,Iveco,Daily,mechanical,white,300000
31645,Iveco,Daily,mechanical,white,333333
31646,Iveco,Daily,mechanical,white,700000
31647,Iveco,Daily,mechanical,white,450000
31648,Iveco,Daily,mechanical,orange,470000
31649,Iveco,Daily,mechanical,white,314450
31650,Iveco,Daily,mechanical,white,123456
31651,Iveco,Daily,mechanical,white,400000
31652,Iveco,Daily,automatic,white,157000
31653,Iveco,Daily,mechanical,white,321000
31654,Iveco,Daily,mechanical,white,216000
31655,Iveco,Daily,mechanical,white,398000
31656,Iveco,Daily,mechanical,white,450000
31657,Iveco,Daily,mechanical,white,500000
31658,Iveco,Daily,mechanical,white,314000
31659,Iveco,Daily,mechanical,white,510000
31660,Iveco,Daily,mechanical,white,123456
31661,Iveco,Daily,mechanical,white,318000
31662,Iveco,Daily,mechanical,white,233200
31663,Iveco,Daily,mechanical,white,263800
31664,Iveco,Daily,mechanical,red,123456
31665,Iveco,Daily,mechanical,white,950000
31666,Iveco,Daily,mechanical,white,111111
31667,Iveco,Daily,mechanical,white,310522
31668,Iveco,Daily,mechanical,white,395000
31669,Iveco,Daily,mechanical,grey,415000
31670,Iveco,Daily,mechanical,white,170000
31671,Iveco,Daily,mechanical,white,140000
31672,Iveco,Daily,mechanical,white,400000
31673,Iveco,Daily,mechanical,white,217000
31674,Iveco,Daily,mechanical,yellow,670000
31675,Iveco,Daily,mechanical,grey,405000
31676,Iveco,Daily,mechanical,white,350000
31677,Iveco,Daily,mechanical,yellow,333333
31678,Iveco,Daily,mechanical,white,371520
31679,Iveco,Daily,mechanical,white,395000
31680,Iveco,Daily,mechanical,white,400000
31681,Iveco,Daily,mechanical,white,424000
31682,Iveco,Daily,mechanical,white,400000
31683,Iveco,Daily,mechanical,white,110000
31684,Iveco,Daily,mechanical,white,300000
31685,Iveco,Daily,mechanical,blue,600000
31686,Iveco,Daily,mechanical,white,400000
31687,Iveco,Daily,mechanical,white,670000
31688,Iveco,Daily,mechanical,green,400000
31689,Iveco,Daily,mechanical,red,175800
31690,Iveco,Daily,mechanical,white,111111
31691,Iveco,Daily,mechanical,white,700000
31692,Iveco,Daily,mechanical,green,150000
31693,Iveco,Daily,mechanical,white,300000
31694,Iveco,Daily,mechanical,white,450000
31695,Iveco,Daily,mechanical,brown,666999
31696,Iveco,Daily,mechanical,blue,400000
31697,Iveco,Daily,mechanical,white,300000
31698,Iveco,Daily,mechanical,green,186000
31699,Iveco,Daily,mechanical,white,460000
31700,Iveco,Daily,mechanical,white,300000
31701,Iveco,Daily,mechanical,yellow,320000
31702,Iveco,Daily,mechanical,white,11111
31703,Iveco,Daily,mechanical,white,500000
31704,Iveco,Daily,mechanical,white,300000
31705,Iveco,Daily,mechanical,white,400000
31706,Iveco,Daily,mechanical,white,408000
31707,Iveco,Daily,mechanical,red,111111
31708,Iveco,Daily,mechanical,yellow,111000
31709,Iveco,Daily,mechanical,green,300000
31710,Iveco,Daily,mechanical,white,450000
31711,Iveco,Daily,mechanical,red,400000
31712,Iveco,Daily,mechanical,white,500000
31713,Iveco,Daily,mechanical,white,25000
31714,Iveco,Daily,mechanical,white,19000
31715,Iveco,Daily,mechanical,red,375000
31716,Iveco,Daily,mechanical,white,365418
31717,Iveco,Daily,mechanical,white,400000
31718,Iveco,Daily,mechanical,blue,555555
31719,Iveco,Daily,mechanical,blue,700000
31720,Iveco,Daily,mechanical,white,300000
31721,Iveco,Daily,mechanical,red,350000
31722,Iveco,Daily,mechanical,black,234543
31723,Iveco,Daily,mechanical,white,333000
31724,Iveco,Daily,mechanical,red,396676
31725,Iveco,Daily,mechanical,white,600000
31726,Iveco,Daily,mechanical,white,257600
31727,Iveco,Daily,mechanical,yellow,490000
31728,Iveco,Daily,mechanical,blue,650000
31729,Iveco,Daily,mechanical,white,343000
31730,Iveco,Daily,mechanical,white,450000
31731,Iveco,Daily,mechanical,white,385000
31732,Iveco,Daily,mechanical,white,345000
31733,Iveco,Daily,mechanical,white,550000
31734,Iveco,Daily,mechanical,white,398000
31735,Iveco,Daily,mechanical,yellow,410000
31736,Iveco,Daily,mechanical,white,721000
31737,Iveco,Daily,mechanical,white,350000
31738,Iveco,Daily,mechanical,white,466000
31739,Iveco,Daily,mechanical,white,303000
31740,Iveco,Daily,mechanical,white,607000
31741,Iveco,Daily,mechanical,green,367000
31742,Iveco,Daily,mechanical,white,400000
31743,Iveco,Daily,mechanical,yellow,400000
31744,Iveco,Daily,mechanical,white,500000
31745,Iveco,Daily,mechanical,white,330000
31746,Iveco,Daily,mechanical,white,500000
31747,Iveco,Daily,mechanical,white,342800
31748,Iveco,Daily,mechanical,white,300000
31749,Iveco,Daily,mechanical,white,520000
31750,Iveco,Daily,mechanical,blue,187000
31751,Iveco,Daily,mechanical,other,220000
31752,Iveco,Daily,mechanical,green,1000000
31753,Iveco,Daily,mechanical,white,416000
31754,Iveco,Daily,mechanical,white,300000
31755,Iveco,Daily,mechanical,white,888888
31756,Iveco,Daily,mechanical,white,470000
31757,Iveco,Daily,mechanical,white,320000
31758,Iveco,Daily,mechanical,white,280000
31759,Iveco,Daily,mechanical,white,1000000
31760,Iveco,Daily,mechanical,white,350000
31761,Skoda,Octavia,automatic,white,108500
31762,Skoda,Felicia,mechanical,blue,365000
31763,Skoda,Superb,automatic,black,138000
31764,Skoda,Octavia,mechanical,black,140000
31765,Skoda,Rapid,mechanical,red,126063
31766,Skoda,Superb,automatic,black,155000
31767,Skoda,Octavia,mechanical,other,130000
31768,Skoda,Octavia,automatic,white,196000
31769,Skoda,Superb,mechanical,silver,138000
31770,Skoda,Octavia,mechanical,black,140000
31771,Skoda,Fabia,mechanical,white,157000
31772,Skoda,Rapid,mechanical,black,140060
31773,Skoda,Octavia,mechanical,silver,315000
31774,Skoda,Fabia,mechanical,silver,150203
31775,Skoda,Rapid,automatic,silver,100000
31776,Skoda,Octavia,automatic,black,110000
31777,Skoda,Superb,mechanical,black,420000
31778,Skoda,Octavia,mechanical,grey,340000
31779,Skoda,Superb,mechanical,silver,180146
31780,Skoda,Octavia,mechanical,silver,80977
31781,Skoda,Octavia,mechanical,silver,56048
31782,Skoda,Octavia,mechanical,black,200000
31783,Skoda,Superb,automatic,green,70556
31784,Skoda,Octavia,mechanical,silver,178000
31785,Skoda,Octavia,mechanical,silver,220000
31786,Skoda,Superb,automatic,brown,161000
31787,Skoda,Octavia,automatic,yellow,95000
31788,Skoda,Superb,mechanical,other,125000
31789,Skoda,Octavia,mechanical,other,499000
31790,Skoda,Octavia,automatic,white,14800
31791,Skoda,Octavia,mechanical,black,302065
31792,Skoda,Rapid,automatic,brown,77
31793,Skoda,Octavia,automatic,silver,148921
31794,Skoda,Octavia,automatic,grey,89600
31795,Skoda,Octavia,automatic,silver,97016
31796,Skoda,Octavia,mechanical,white,49050
31797,Skoda,Superb,mechanical,other,225000
31798,Skoda,Octavia,automatic,red,82000
31799,Skoda,Felicia,mechanical,blue,200000
31800,Skoda,Rapid,mechanical,black,19000
31801,Skoda,Octavia,automatic,grey,148406
31802,Skoda,Superb,automatic,black,45182
31803,Skoda,Superb,automatic,black,65106
31804,Skoda,Superb,automatic,black,56263
31805,Skoda,Fabia,mechanical,silver,122556
31806,Skoda,Superb,mechanical,grey,252414
31807,Skoda,Fabia,mechanical,grey,198682
31808,Skoda,Octavia,automatic,black,99923
31809,Skoda,Octavia,automatic,blue,139938
31810,Skoda,Octavia,automatic,grey,179000
31811,Skoda,Fabia,mechanical,red,166000
31812,Skoda,Octavia,mechanical,silver,151000
31813,Skoda,Superb,automatic,blue,0
31814,Skoda,Superb,automatic,silver,0
31815,Skoda,Superb,automatic,black,0
31816,Skoda,Superb,automatic,grey,0
31817,Skoda,Superb,automatic,grey,0
31818,Skoda,Superb,automatic,black,136290
31819,Skoda,Superb,automatic,black,0
31820,Skoda,Rapid,mechanical,blue,115000
31821,Skoda,Superb,automatic,black,243000
31822,Skoda,Superb,automatic,brown,190000
31823,Skoda,Superb,mechanical,other,146000
31824,Skoda,Superb,mechanical,silver,175000
31825,Skoda,Octavia,mechanical,grey,101000
31826,Skoda,Octavia,automatic,black,213000
31827,Skoda,Octavia,mechanical,white,179000
31828,Skoda,Fabia,mechanical,white,152000
31829,Skoda,Superb,automatic,blue,180000
31830,Skoda,Octavia,mechanical,grey,344000
31831,Skoda,Octavia,mechanical,black,110000
31832,Skoda,Roomster,mechanical,black,89000
31833,Skoda,Octavia,mechanical,silver,262000
31834,Skoda,Superb,mechanical,silver,300000
31835,Skoda,Roomster,mechanical,red,186000
31836,Skoda,Octavia,mechanical,silver,245000
31837,Skoda,Octavia,automatic,black,139783
31838,Skoda,Octavia,automatic,blue,34000
31839,Skoda,Superb,mechanical,silver,382000
31840,Skoda,Rapid,automatic,blue,80000
31841,Skoda,Octavia,mechanical,silver,185000
31842,Skoda,Rapid,mechanical,red,0
31843,Skoda,Roomster,mechanical,grey,202000
31844,Skoda,Rapid,mechanical,white,38000
31845,Skoda,Octavia,mechanical,black,147800
31846,Skoda,Fabia,mechanical,red,121000
31847,Skoda,Superb,automatic,silver,186000
31848,Skoda,Fabia,mechanical,blue,84000
31849,Skoda,Superb,mechanical,red,225000
31850,Skoda,Octavia,mechanical,green,272000
31851,Skoda,Superb,automatic,blue,170000
31852,Skoda,Yeti,automatic,grey,113000
31853,Skoda,Fabia,mechanical,blue,155000
31854,Skoda,Octavia,mechanical,black,292000
31855,Skoda,Rapid,mechanical,white,120000
31856,Skoda,Superb,automatic,white,320
31857,Skoda,Octavia,automatic,other,125000
31858,Skoda,Superb,mechanical,other,208000
31859,Skoda,Fabia,mechanical,grey,128000
31860,Skoda,Octavia,mechanical,white,225000
31861,Skoda,Octavia,automatic,grey,109250
31862,Skoda,Felicia,mechanical,white,395420
31863,Skoda,Rapid,automatic,brown,34000
31864,Skoda,Octavia,automatic,grey,195000
31865,Skoda,Octavia,mechanical,grey,169000
31866,Skoda,Rapid,mechanical,black,115000
31867,Skoda,Octavia,mechanical,brown,160000
31868,Skoda,Rapid,mechanical,grey,82000
31869,Skoda,Fabia,mechanical,grey,120000
31870,Skoda,Octavia,automatic,silver,174800
31871,Skoda,Octavia,automatic,grey,184000
31872,Skoda,Octavia,automatic,black,121000
31873,Skoda,Roomster,mechanical,white,190000
31874,Skoda,Fabia,mechanical,silver,400000
31875,Skoda,Octavia,mechanical,black,163128
31876,Skoda,Yeti,mechanical,white,130000
31877,Skoda,Octavia,automatic,grey,14000
31878,Skoda,Octavia,mechanical,red,340000
31879,Skoda,Superb,automatic,brown,145000
31880,Skoda,Superb,automatic,black,261000
31881,Skoda,Octavia,mechanical,blue,280000
31882,Skoda,Superb,automatic,brown,191000
31883,Skoda,Rapid,automatic,yellow,60000
31884,Skoda,Octavia,mechanical,black,160000
31885,Skoda,Octavia,automatic,grey,160000
31886,Skoda,Rapid,automatic,brown,0
31887,Skoda,Roomster,mechanical,blue,163000
31888,Skoda,Octavia,automatic,brown,139000
31889,Skoda,Fabia,mechanical,other,107000
31890,Skoda,Superb,mechanical,white,140000
